names,dates,latitude,longitude,categorical,quant1,quant2,quant3
b'Daleah',1462534593.48,47.6355583997,-126.529388779,Category07,0.303138223605,-6.24592845275,4495.29164647
b'Sibel',1454913170.53,46.6625093382,-117.676804102,Category06,1.139037859,10.6332260249,8602.24196142
b'Jaece',1468425891.6,77.3860414196,-132.669786176,Category00,2.66857255879,19.4263851932,7654.72608401
b'Shanleigh',1474066515.01,68.6197593099,-109.038666648,Category03,1.22369950866,9.84801678179,3628.34479637
b'Teion',1466406250.58,-8.52346801635,-114.135503946,Category01,0.882338372982,6.32797344409,3698.43655045
b'Seretta',1464810864.54,83.8901966177,41.3376649249,Category00,3.12999794172,-14.4923997499,9168.07938813
b'Para',1456598263.76,58.3886871249,121.973097727,Category07,3.05514229397,-11.2152369308,7294.26620605
b'Sidh',1469864990.18,64.6843617107,-55.0542813339,Category01,0.783441912742,-24.29396232,544.76444339
b'Shelica',1475653132.65,-19.6688366819,-38.8186876193,Category05,2.78804866045,24.8586680777,3017.50455392
b'Aaronette',1463937451.34,-13.3842349027,-114.903213235,Category09,1.27380354558,5.17680023414,7771.13609919
b'Jdan',1458386999.48,-69.2109142235,125.584126316,Category05,0.203128791855,24.8466431395,3367.19979769
b'Sasharae',1464124024.54,53.4755774407,-20.0953855002,Category00,1.1822069301,25.9090730664,3253.31676356
b'Samanvitha',1466019794.79,23.630622026,-16.0720689891,Category09,2.83729352409,16.9352425487,4281.02356303
b'Erka',1469435725.14,-29.3869798046,73.8277197088,Category07,2.59830373907,-13.2997176392,8270.35416658
b'Ashkon',1469128900.89,18.3677376464,-127.55338763,Category09,2.88889318111,-27.3389567775,2016.20749809
b'Marquis',1453399556.34,25.8450859633,2.32649776527,Category04,2.18473458422,-21.5349851955,5294.03018197
b'Aleshanee',1479169908.89,8.44551487835,150.134944646,Category03,2.63235850984,-14.9845264997,5658.28453307
b'Jamesmichael',1463493729.71,21.336553411,123.941354912,Category00,2.59970387414,-25.0611263956,4514.18987098
b'Temon',1469437886.75,86.5226903359,-103.739158919,Category01,2.71527579989,28.4127992552,4976.18368471
b'Joleene',1479055658.46,-64.0668127873,134.152914289,Category00,2.16455720651,1.55585259515,6012.84271315
b'Chrissette',1455173649.51,-17.4681956471,89.2822742581,Category06,2.51215171268,10.1421900447,587.322923667
b'Barbetta',1480026799.4,-57.9506831567,-140.745424126,Category05,2.88889479458,-19.575498762,7223.64424884
b'Izona',1460752297.62,-65.0343729497,1.69884543099,Category05,2.88481135644,23.7057541925,1645.34802397
b'Soni',1454359196.49,67.2222808167,-103.164550507,Category04,2.26783504718,11.2966731808,6938.08332541
b'Lakenia',1452709292.05,-76.0907173661,0.0946046493408,Category07,2.01396705724,21.8591328437,9895.33032109
b'Haliyah',1463858042.89,14.216915032,3.59997567751,Category01,0.820469916032,-24.0039818623,4384.67411972
b'Vice',1463115039.01,72.4082564112,-165.113339589,Category06,2.48308761475,19.8652679862,2582.80497567
b'Ja',1455811273.0,64.0504425979,112.624272491,Category06,0.178497433686,22.9331126378,8936.01160933
b'Morgane',1452123951.79,47.4431447331,81.9342380017,Category05,1.88994649316,2.65285187068,6649.37900301
b'Genever',1451824371.38,64.0843003365,-135.751244678,Category07,1.08200536311,-26.9436309273,2932.64691799
b'Canio',1455721095.14,-54.2884506488,34.9496057559,Category07,1.15666878666,27.6799128812,726.296928793
b'Jouri',1463301817.65,-76.2099872693,-110.187164786,Category08,0.646903959347,9.48663533369,5165.15393434
b'Nooreen',1467929885.38,0.0255948402741,169.389777434,Category06,2.80431752747,-28.7193839588,478.681007277
b'Trayon',1482311104.41,-83.7722974656,151.966659736,Category05,2.42183959831,-25.3027616479,1615.94876617
b'Nirva',1456740903.09,51.9151679054,17.8708803968,Category02,2.26872443921,-22.9414203839,2873.81456425
b'Ranvir',1469573470.93,-22.4838954271,10.9333307839,Category03,1.35132542458,-14.6173441588,3471.82286498
b'Kanetha',1458828557.68,9.60864592553,-177.529614524,Category00,2.13513192615,-28.2706707923,4349.36702654
b'Rewa',1455635516.85,87.3969177212,46.3732174087,Category09,0.609417839236,-15.3168169344,4364.94878149
b'Jacolbi',1482500738.45,-21.0325914488,110.742148896,Category04,0.705638070708,-10.3317896639,4574.08791478
b'Rupesh',1461772067.73,-37.8780747373,-18.6182529598,Category07,2.07194994432,19.503018036,5311.20058065
b'Arcely',1469940932.93,13.6414694778,-19.6461541537,Category07,0.881028372833,-20.9686625225,476.569334349
b'Lagretta',1464060526.17,-80.0487504579,-45.8258954929,Category02,0.339542657861,22.3011862015,8255.71798047
b'Saraii',1474623945.95,67.1372637626,-19.1356307758,Category04,0.77971323203,12.160101234,9043.45991242
b'Yuuta',1470585531.05,-26.4947572312,1.39559069641,Category03,1.86283857342,10.9197039416,4100.81129229
b'Clio',1471667817.45,-31.6341323566,-53.7637778245,Category05,1.75395229227,-6.23265920847,1841.64853088
b'Tylor',1462933951.97,21.1788498421,-65.8000055214,Category08,3.3528869818,-12.7233963505,9235.63902776
b'Xion',1475267636.89,-51.967824932,161.701989527,Category01,3.4552392845,10.1510140602,8352.083228
b'Jaycub',1457065293.72,-34.7009691445,160.349812889,Category02,2.38477811737,-20.4225257331,2482.52325658
b'Cerina',1474747816.12,-72.2045460162,35.5968731607,Category06,2.62621548513,4.09443885984,1336.58810063
b'Marah',1467013730.92,85.6793823262,31.9442098672,Category06,1.27460027685,-8.16341464909,3556.25687651
b'Shalya',1453379741.44,89.8098165739,-104.344945677,Category02,3.23136917996,-9.36831335143,1535.32303156
b'Dezaray',1477622353.52,-12.4297088886,-118.794649532,Category00,3.13614036104,-18.0394725037,5109.98072852
b'Relis',1460765509.28,-87.4163889727,-112.459684853,Category04,0.906705924086,-24.4229143787,7240.72342131
b'Mathyis',1458375951.13,2.87334656937,57.0473152803,Category00,0.0340288421294,-13.8199181964,2846.93565156
b'Gannon',1463392089.52,70.411056862,63.6971306238,Category05,1.7251346127,-25.8273129176,4906.0032842
b'Mitra',1467356466.87,-51.821574426,149.434250504,Category02,2.17556438784,21.2762904237,895.133849959
b'Lianna',1482046350.21,31.4346834,167.764800779,Category02,0.0894792225176,1.61794262054,3341.5057345
b'Keedan',1461672517.94,-75.9293641672,0.983059041727,Category05,1.97936861096,11.7103927533,5124.79698954
b'Gaye',1482640079.55,-61.4837132811,37.3174756271,Category06,0.806861557978,4.11235634049,7460.48853094
b'Ethele',1482742725.57,54.781943426,64.5009073774,Category04,0.913903116126,16.0465627016,8454.84727463
b'Careron',1465430015.49,6.62944057205,127.411779422,Category08,3.39761545174,0.911836370951,6702.08542159
b'Emerik',1456252593.96,85.4550279196,78.0181248309,Category01,0.806476083649,27.9550081907,3626.1240577
b'Mistydawn',1452996527.38,30.2845268438,-140.364727155,Category00,1.21907683538,10.3793295222,1641.02746004
b'Kyliah',1456013180.65,69.4744490966,-140.903771914,Category07,0.475654851375,-12.7039910577,9502.82182627
b'Danaca',1455495876.92,48.8918399099,46.5144665072,Category01,1.42218995515,-18.3083984722,2125.69411992
b'Jayvein',1471580938.04,50.4599961715,144.926005129,Category01,3.47992931905,-2.31749837595,2424.93824842
b'Markle',1460297980.39,80.6428840392,171.327278962,Category09,0.72510296428,-6.13213364596,7702.08717411
b'Latalia',1469123241.17,77.7616592994,-153.079305117,Category09,0.859487204381,-17.0873409383,7393.27838982
b'Palmina',1457308972.01,69.3212889316,97.4340507951,Category02,0.296653136631,12.0894771777,1526.46926008
b'Earla',1471837245.23,-1.82576484758,-10.0846399845,Category00,0.248449322416,-23.5724672375,5608.40197696
b'Martine',1466652105.36,-5.3492560957,151.650740105,Category07,2.61134416714,-8.12319541037,7916.20824016
b'Kahlil',1454358108.53,88.498423648,-29.9094177442,Category05,0.647708708916,11.4645632055,1931.3287592
b'Valyncia',1454286512.88,-26.2578925289,156.996865803,Category05,1.89155308571,-2.75842782168,9343.51507287
b'Oluwabusola',1460590024.76,-64.0209368067,-38.8787761519,Category02,0.327130152962,-5.86738930655,2604.3609605
b'Rosselyn',1472499001.4,20.7725243139,105.011847019,Category06,2.15262684119,29.6761324065,2450.1732146
b'Deloyce',1473454992.07,53.9191954442,-93.6708157783,Category04,1.6755477479,16.2310221637,5480.5819367
b'Khylen',1465347664.79,86.3884682574,118.63524609,Category03,0.464613254151,-8.1439561361,9224.72137565
b'Nils',1478534374.4,-23.1880450354,-37.7342187517,Category05,1.38730840066,20.0595616494,2103.35972398
b'Adaugo',1454961288.78,-38.2324487763,-130.08463502,Category08,1.89417173406,-18.9343628086,6151.65128645
b'Charnetta',1468596135.61,22.5785495617,76.8293895112,Category07,3.3009664943,2.14512590917,8158.27433625
b'Raghib',1479909789.28,53.7614522985,130.702594047,Category07,1.10916892319,17.1218888369,3016.78582347
b'Gunnar',1455446595.04,-55.7893971976,-139.578654854,Category00,0.603282716605,-8.70821109697,1948.82573993
b'Beathrice',1466042038.2,-82.9608166076,152.55295081,Category06,2.83245884167,-17.2767084703,4418.70553999
b'Mccaela',1472384232.32,11.4948775238,-150.295448219,Category00,1.39659939095,-0.484419114745,3346.06128447
b'Terrisha',1478298821.15,-59.6242340795,-31.6182135479,Category09,0.987056827907,-3.4564250367,4843.64458767
b'Viki',1470850818.27,41.370952874,40.9132347865,Category04,0.0376640593696,-21.695841053,9523.50457172
b'Lebrone',1462255080.03,77.2441666534,39.2416792675,Category09,0.665011687321,-3.08333006372,9348.77655932
b'Ramarion',1477536135.74,-74.4202525892,-127.190676393,Category07,3.44701831881,25.2361296281,5849.87896153
b'Kartyr',1479085276.58,-84.4873302869,92.6740299943,Category03,0.195638285215,14.0426090723,3918.75992196
b'Hagop',1460400057.46,32.9347995854,-57.945479239,Category04,2.72595292816,18.3800378587,250.478954071
b'Orlandra',1454579603.67,-66.7197592256,-155.609175559,Category06,2.74508003715,20.1396905271,5927.26040535
b'Dayvon',1456388638.54,-39.0533105915,25.29852689,Category02,0.479905934413,-9.83394737804,7529.12674672
b'Barak',1478818216.11,5.05125901338,-163.047040087,Category01,0.408360212209,21.0008358647,3755.07041328
b'Mandilyn',1457775387.08,-57.8692870512,-23.4820072956,Category00,1.23755397834,-9.56262349998,9214.52171097
b'Makinleigh',1453642726.69,4.93866713178,0.784408028582,Category05,1.06715201405,-20.2209005401,9734.77009886
b'Lyndra',1461009616.02,66.9279822254,142.053346523,Category01,1.05619920894,-20.7907110894,3513.60378638
b'Karyle',1459144156.71,71.6337252863,-152.591226112,Category09,3.19613802698,-13.3019026436,1023.3383941
b'Stana',1459108091.29,65.0039237926,7.54340037518,Category04,0.649071763998,27.453402058,569.539047872
b'Arvene',1456891984.53,-44.7304799071,-67.4531214707,Category03,2.19061273983,-1.21817412253,3911.81338268
b'Aizlyn',1468145280.0,16.5643642777,102.851194911,Category00,0.366405967046,24.0787366901,7959.1960757
b'Nassim',1467568144.8,25.0424243538,-0.240717213422,Category05,1.54279792956,0.425370042346,8120.81646383
b'Jaycie',1454782542.27,-51.884391615,-64.6195664214,Category05,2.76462176728,-21.3204784554,8007.80513937
b'Arbaaz',1458253032.41,87.5270096175,-112.116830494,Category06,0.584379812733,5.17457152157,5017.66456382
b'Keath',1467379239.35,61.4656180987,-26.9254649027,Category07,0.705337773916,-21.1765791832,4662.91136388
b'Worth',1458271632.69,-79.1907861411,96.0173078597,Category05,1.37378907853,18.7557356411,343.876211971
b'Fed',1474911937.23,22.6006637817,22.5997557217,Category08,0.159263586133,-17.1605168939,2647.26867211
b'Jaquin',1480053514.24,-7.5033670535,171.871929108,Category01,0.765007752735,17.6334399925,4514.58791125
b'Alishia',1473249071.02,26.707818345,55.2510938002,Category02,0.391549415698,26.6624881341,6134.17557244
b'Naloni',1478793992.08,-88.2172061954,112.531609557,Category01,0.414152584775,1.43082104429,9844.5360767
b'Janaris',1470240925.81,11.9605042793,111.730977985,Category07,0.254711979593,19.6929221156,6988.63377633
b'Zyyon',1469906335.65,36.2002749411,-159.050067987,Category06,1.45238364104,25.8438975523,7650.99302674
b'Paizlyn',1462548619.8,21.4982587779,-107.699790577,Category08,2.56168939124,22.6571489493,9007.03303851
b'Demeris',1466422039.43,58.5540719334,175.147589506,Category08,0.701002841335,-25.9389458192,874.884072026
b'Areena',1480667924.22,-47.2155385299,133.949040264,Category05,1.11437532324,-27.686844641,8201.43317057
b'Demoni',1473626792.34,87.3566784689,27.5957472556,Category01,2.72722759009,7.96139501806,4469.76388437
b'Reggan',1469134814.57,-33.7782311265,116.561454134,Category00,0.0220504803863,-20.5811849812,6382.34936021
b'Alaxandra',1462358991.37,-65.7213760314,-133.392925597,Category01,0.621556016851,21.8708162782,8905.60048337
b'Rishita',1463564450.14,-28.6444789502,66.5001089543,Category00,0.25863550292,-16.934118655,3025.02102015
b'Shayda',1480731558.88,-23.3040159625,41.2180098694,Category06,0.652308288581,15.9953942409,8027.91354368
b'Tyaja',1470825963.72,-51.4423042559,-121.516231714,Category04,1.46784686315,-2.11227631573,559.022241411
b'Jenesia',1461398694.4,86.6398117463,113.528164205,Category04,1.84919324339,27.2296838506,3507.1447179
b'Aubreigh',1477129077.99,-65.0791070331,104.542062382,Category07,1.78754278815,20.1544540743,9723.31492829
b'Babita',1454077015.71,-10.0212196226,178.799194789,Category07,1.33970582435,19.642336718,3753.4745812
b'Soorya',1464319421.94,-37.498577534,-11.5554547837,Category06,0.674418144131,19.698658476,7278.59925599
b'Mirisa',1479190158.43,4.83357599562,50.6755022828,Category03,0.0204151153714,6.44435249827,6352.36838849
b'Montanah',1471904654.54,-31.1612622093,-149.529677208,Category08,0.589076931215,-19.5639994807,5326.98317318
b'Frisco',1480203381.93,-8.75635640378,-63.4855146224,Category01,1.24378743169,-17.3015062379,3625.43392442
b'Marlisha',1481463530.64,6.03475487886,90.3186944719,Category08,0.892124453911,15.3116150155,5307.45130179
b'Orlondo',1471331392.15,47.7077766115,97.9382656737,Category04,0.904825149225,2.37406418243,8283.01713324
b'Virsaviya',1463046289.78,-34.9413383659,106.313031857,Category08,1.72965634838,-7.56066834968,644.94420176
b'Magdaly',1477296226.63,-11.7605310134,-134.195629891,Category05,2.42628865661,-21.6505792024,7446.80677937
b'Bobette',1464237996.56,-64.8751857749,179.033025279,Category03,3.03698764563,-19.1347040031,3814.11504865
b'Delphine',1475089360.71,85.9608767525,117.273258293,Category06,1.24977191489,21.6181585507,4001.07100842
b'Drevonte',1458761895.13,-63.0914562373,65.4801728667,Category00,1.07528519511,-26.1774301446,2478.93642716
b'Edras',1456966394.75,26.5154104746,-81.5012304896,Category00,2.64827789705,-16.5716476044,1637.18589122
b'Kaymoni',1475592605.75,12.2257025938,-61.7964988685,Category02,0.0848649903383,-18.3572062348,3756.83647642
b'Isabele',1479834961.89,-10.0127324875,-59.9270542051,Category05,0.389856527883,-7.26142484197,5150.78127516
b'Ricketta',1453809338.23,34.5712457973,64.0912655415,Category08,0.989746371287,20.8001407095,873.667204936
b'Manoy',1477760147.48,84.653008599,-79.8913432222,Category09,1.86093169196,14.706841312,3576.43807898
b'Anadela',1459013004.11,52.7662046997,130.698249551,Category08,0.270400885531,-24.4357332495,5539.87594582
b'Agneda',1462405989.39,17.7822312363,29.9448662461,Category05,2.62924455619,-16.9836848822,206.000140945
b'Arelli',1465856393.41,-0.833222459163,-83.1142322508,Category05,2.00241932922,-8.42167003299,8016.07962513
b'Janijah',1454310525.56,40.7123208529,139.781125953,Category04,0.0361496994122,-26.6571962811,9723.65336664
b'Bayan',1475650918.82,4.61424368131,136.265683696,Category07,1.47011598789,9.98292770811,1864.79132557
b'Chestin',1468843843.08,39.0977924939,-110.638807083,Category09,1.77832468128,-22.0407099406,7677.93993029
b'Arielys',1474615466.97,-49.2289294052,80.3012771139,Category04,2.58086879627,-16.7865892987,5706.79974526
b'Yolanda',1478189781.18,-59.9203513972,37.7939851206,Category07,2.15451921149,16.5428013446,7601.31531328
b'Lenin',1474807113.87,35.8765287733,95.6477901353,Category04,1.7993031131,14.9103388615,7818.87927865
b'Caesyn',1482221501.29,-64.1513619919,-79.3761532341,Category04,1.27423163637,16.4247387393,3093.71000337
b'Nanayaw',1482824636.9,80.2798497859,-35.5534558613,Category01,2.93867193412,-25.507435335,8217.24695875
b'Breaunna',1475505678.86,-60.026279182,-69.3598227623,Category02,0.972129437128,-5.93967714405,795.277612558
b'Shadee',1468930910.94,-0.109153825059,-120.702070559,Category03,2.90124918841,18.0025871526,8209.27786233
b'Myara',1455745146.22,5.35157210514,15.8828795984,Category08,0.377958115867,-28.523315822,4492.21573717
b'Rhuben',1479804621.01,7.92438491754,-26.753467679,Category03,2.14228095862,24.0400990789,9082.48587098
b'Kaylnn',1480316921.39,15.4715498338,140.436688369,Category01,0.10863556735,-6.64246762457,4478.35797974
b'Jaquille',1473150407.5,-41.2375033586,76.560107017,Category03,0.34130980863,8.65212842236,6413.62000736
b'Sylvester',1464600957.2,16.2655734354,88.2969854848,Category08,3.00627563199,-17.8832949096,382.890951526
b'Mechel',1459283168.9,42.0548199896,0.162530813636,Category07,1.75127988435,7.84247267369,8938.88685286
b'Tuscany',1463570729.9,-0.582819206053,-104.597189872,Category00,2.24140889904,19.9560289812,9230.56890505
b'Olle',1482295363.9,87.9395431274,-152.590505972,Category03,1.36011185772,-8.43466834699,2561.85933423
b'Games',1461559255.24,86.5278514579,-76.4202691079,Category00,0.13375628277,16.6093139352,4483.85545091
b'Lekha',1459285954.31,-87.4862240711,90.0768887047,Category05,2.72146313064,15.2726507521,5118.28044995
b'Lauda',1452919077.21,51.6268190457,7.55423867491,Category07,1.73012748679,-26.889519958,8737.38400982
b'Joshalyn',1473627065.68,59.7990263656,137.46856537,Category09,3.00454116005,-18.9845201684,3181.79580336
b'Kimberyl',1476420635.62,-44.0890621728,69.3211291851,Category09,3.11854159597,-12.1703708806,6649.27846166
